,file_name,label,label_confidence,n_annotated_objects,n_annotated_frames,mean_group_size,max_group_size
140,581_PENTEKTEST_Vehicle,Vehicle,0.8888888888888888,10,9,1.1111111111111112,2
141,567_PENTEKTEST_Person,Person,0.9795918367346939,49,49,1.0,1
142,34_PENTEKTEST_Sus_scrofa,Animal,1.0,120,31,3.870967741935484,6
143,34_PENTEKTEST_Felis_silvestris,Animal,1.0,17,17,1.0,1
144,1211_PENTEKTEST_Vulpes_vulpes,Animal,1.0,6,6,1.0,1
145,91_PENTEKTEST_Sus_scrofa,Animal,1.0,55,54,1.0185185185185186,2
146,2459_KLESZO_Vulpes_vulpes,Animal,1.0,2,2,1.0,1
147,13527_KLESZO_Sus_scrofa,Animal,1.0,7,7,1.0,1
148,624_PENTEKTEST_Person,Person,0.9,21,20,1.05,2
149,624_PENTEKTEST_Vulpes_vulpes,Animal,1.0,64,62,1.032258064516129,2
150,283_PENTEKTEST_Meles_meles,Animal,1.0,13,13,1.0,1
151,142_PENTEKTEST_Vehicle,Vehicle,1.0,81,79,1.0253164556962024,2
152,482_KLESZO_Ovis_orientalis,Animal,1.0,529,154,3.435064935064935,5
153,291_PENTEKTEST_Capreolus_capreolus,Animal,1.0,68,68,1.0,1
154,291_PENTEKTEST_Meles_meles,Animal,1.0,12,11,1.0909090909090908,2
155,158_PENTEKTEST_Ovis_orientalis,Animal,1.0,155,79,1.9620253164556962,3
156,85_PENTEKTEST_Capreolus_capreolus,Animal,1.0,80,79,1.0126582278481013,2
157,48_PENTEKTEST_Vehicle,Vehicle,1.0,81,79,1.0253164556962024,2
158,152_PENTEKTEST_Dog,Person,0.792,277,125,2.216,4
159,497_KLESZO_Ovis_orientalis,Animal,1.0,282,108,2.611111111111111,6
160,865_PENTEKTEST_Vulpes_vulpes,Animal,1.0,23,22,1.0454545454545454,2
161,16329_KLESZO_Sus_scrofa,Animal,1.0,3,3,1.0,1
162,13539_KLESZO_Sus_scrofa,Animal,1.0,1,1,1.0,1
163,248_PENTEKTEST_Canis_lupus,Animal,1.0,157,76,2.0657894736842106,3
164,200_PENTEKTEST_Meles_meles,Animal,1.0,7,7,1.0,1
165,100_PENTEKTEST_Meles_meles,Animal,1.0,38,36,1.0555555555555556,2
166,30041_KLESZO_Sus_scrofa,Animal,1.0,1,1,1.0,1
167,245_PENTEKTEST_Meles_meles,Animal,1.0,26,26,1.0,1
168,531_PENTEKTEST_Vehicle,Vehicle,1.0,23,21,1.0952380952380953,2
169,483_PENTEKTEST_Person,Person,0.9333333333333333,62,60,1.0333333333333334,2
170,63_PENTEKTEST_Canis_lupus,Animal,1.0,66,59,1.11864406779661,2
171,63_PENTEKTEST_Vehicle,Vehicle,1.0,64,63,1.0158730158730158,2
172,626_PENTEKTEST_Cervus_elaphus,Animal,1.0,31,31,1.0,1
173,12059_KLESZO_Sus_scrofa,Animal,1.0,15,6,2.5,3
174,5388_KLESZO_Vulpes_vulpes,Animal,1.0,1,1,1.0,1
175,234_PENTEKTEST_Meles_meles,Animal,1.0,54,54,1.0,1
176,25_KLESZO_Sus_scrofa,Animal,1.0,3,1,3.0,3
177,25_KLESZO_Felis_silvestris,Animal,1.0,31,30,1.0333333333333334,2
178,82_PENTEKTEST_Dog,Person,0.9558823529411765,148,68,2.176470588235294,4
179,655_PENTEKTEST_Cervus_elaphus,Animal,1.0,177,57,3.1052631578947367,5
180,184_PENTEKTEST_Capreolus_capreolus,Animal,1.0,107,55,1.9454545454545455,3
181,16408_KLESZO_Sus_scrofa,Animal,1.0,7,4,1.75,2
182,294_PENTEKTEST_Canis_lupus,Animal,0.9861111111111112,83,72,1.1527777777777777,2
183,253_PENTEKTEST_Canis_lupus,Animal,1.0,84,84,1.0,1
184,5374_KLESZO_Vulpes_vulpes,Animal,1.0,6,6,1.0,1
185,240_PENTEKTEST_Vehicle,Vehicle,1.0,77,77,1.0,1
186,21_PENTEKTEST_Canis_lupus,Animal,1.0,36,34,1.0588235294117647,2
187,21_PENTEKTEST_Meles_meles,Animal,1.0,29,27,1.0740740740740742,2
188,5_KLESZO_Dog,Animal,1.0,52,52,1.0,1
189,12028_KLESZO_Sus_scrofa,Animal,1.0,4,3,1.3333333333333333,2
190,23_PENTEKTEST_Capreolus_capreolus,Animal,1.0,54,54,1.0,1
191,22_PENTEKTEST_Canis_lupus,Animal,0.9714285714285714,36,35,1.0285714285714285,2
192,22_PENTEKTEST_Ovis_orientalis,Animal,1.0,16,4,4.0,4
193,364_PENTEKTEST_Vehicle,Vehicle,1.0,75,72,1.0416666666666667,2
194,12049_KLESZO_Sus_scrofa,Animal,1.0,9,5,1.8,2
195,5371_KLESZO_Vulpes_vulpes,Animal,1.0,57,56,1.0178571428571428,2
196,196_PENTEKTEST_Person,Person,0.9117647058823529,35,34,1.0294117647058822,2
197,12069_KLESZO_Sus_scrofa,Animal,1.0,11,5,2.2,3
198,1130_PENTEKTEST_Vulpes_vulpes,Animal,1.0,52,50,1.04,2
199,0_PENTEKTEST_Meles_meles,Animal,1.0,19,16,1.1875,2
200,1329_PENTEKTEST_Vulpes_vulpes,Animal,1.0,45,45,1.0,1
201,36_PENTEKTEST_Canis_lupus,Animal,1.0,81,79,1.0253164556962024,2
202,407_PENTEKTEST_Cervus_elaphus,Animal,1.0,68,65,1.0461538461538462,2
203,5394_KLESZO_Vulpes_vulpes,Animal,1.0,87,81,1.0740740740740742,2
204,414_PENTEKTEST_Person,Person,1.0,68,62,1.096774193548387,2
205,468_PENTEKTEST_Person,Person,0.9620253164556962,309,79,3.911392405063291,8
206,96_PENTEKTEST_Canis_lupus,Animal,1.0,9,8,1.125,2
207,96_PENTEKTEST_Capreolus_capreolus,Animal,1.0,87,79,1.1012658227848102,2
208,50_PENTEKTEST_Sus_scrofa,Animal,1.0,6,3,2.0,4
209,376_KLESZO_Ovis_orientalis,Animal,1.0,220,74,2.972972972972973,4
210,161_PENTEKTEST_Vehicle,Vehicle,1.0,63,50,1.26,3
211,724_PENTEKTEST_Cervus_elaphus,Animal,1.0,22,22,1.0,1
212,476_KLESZO_Ovis_orientalis,Animal,1.0,124,83,1.4939759036144578,2
213,480_KLESZO_Ovis_orientalis,Animal,1.0,1346,142,9.47887323943662,15
214,12256_KLESZO_Sus_scrofa,Animal,1.0,3,3,1.0,1
215,505_PENTEKTEST_Vehicle,Vehicle,1.0,24,24,1.0,1
216,494_PENTEKTEST_Person,Person,0.9620253164556962,104,79,1.3164556962025316,4
217,447_PENTEKTEST_Vulpes_vulpes,Animal,1.0,22,22,1.0,1
218,114_PENTEKTEST_Vehicle,Person,0.7215189873417721,189,79,2.392405063291139,4
219,490_KLESZO_Ovis_orientalis,Animal,1.0,396,154,2.5714285714285716,4
220,5379_KLESZO_Vulpes_vulpes,Animal,1.0,40,39,1.0256410256410255,2
221,482_PENTEKTEST_Vehicle,Vehicle,1.0,56,56,1.0,1
222,488_PENTEKTEST_Person,Person,1.0,47,20,2.35,3
223,150_PENTEKTEST_Dog,Animal,1.0,14,14,1.0,1
224,717_PENTEKTEST_Vulpes_vulpes,Animal,1.0,54,51,1.0588235294117647,2
225,1230_PENTEKTEST_Vulpes_vulpes,Animal,1.0,53,52,1.0192307692307692,2
226,65_PENTEKTEST_Dog,Person,1.0,342,87,3.9310344827586206,7
227,109_PENTEKTEST_Meles_meles,Animal,1.0,63,63,1.0,1
228,475_PENTEKTEST_Cervus_elaphus,Animal,1.0,79,79,1.0,1
229,325_PENTEKTEST_Person,Person,1.0,36,18,2.0,4
230,945_PENTEKTEST_Vulpes_vulpes,Animal,1.0,65,63,1.0317460317460319,2
231,149_PENTEKTEST_Dog,Person,1.0,273,67,4.074626865671642,5
232,27_PENTEKTEST_Dog,Person,0.7671232876712328,348,73,4.767123287671233,7
233,370_KLESZO_Felis_silvestris,Animal,1.0,31,30,1.0333333333333334,2
234,9896_KLESZO_Vehicle,Vehicle,1.0,28,28,1.0,1
235,279_PENTEKTEST_Capreolus_capreolus,Animal,1.0,149,73,2.041095890410959,3
236,12118_KLESZO_Sus_scrofa,Animal,1.0,6,3,2.0,2
237,967_PENTEKTEST_Vulpes_vulpes,Animal,1.0,64,63,1.0158730158730158,2
238,3733_KLESZO_Vulpes_vulpes,Animal,1.0,44,42,1.0476190476190477,3
239,502_KLESZO_Ovis_orientalis,Animal,1.0,89,61,1.459016393442623,3
240,12081_KLESZO_Sus_scrofa,Animal,1.0,8,4,2.0,4
241,13540_KLESZO_Sus_scrofa,Animal,1.0,9,5,1.8,2
242,230_PENTEKTEST_Person,Person,0.9166666666666666,12,12,1.0,1
243,5373_KLESZO_Vulpes_vulpes,Animal,1.0,31,31,1.0,1
244,3726_KLESZO_Vulpes_vulpes,Animal,1.0,13,13,1.0,1
245,472_KLESZO_Ovis_orientalis,Animal,1.0,435,154,2.824675324675325,4
246,47_PENTEKTEST_Felis_silvestris,Animal,1.0,74,74,1.0,1
247,47_PENTEKTEST_Ovis_orientalis,Animal,1.0,55,54,1.0185185185185186,2
248,126_PENTEKTEST_Dog,Animal,0.6666666666666666,189,78,2.423076923076923,4
249,122_PENTEKTEST_Capreolus_capreolus,Animal,1.0,72,70,1.0285714285714285,2
250,404_PENTEKTEST_Cervus_elaphus,Animal,1.0,78,76,1.0263157894736843,2
251,499_PENTEKTEST_Cervus_elaphus,Animal,1.0,183,57,3.210526315789474,6
252,4365_KLESZO_Sus_scrofa,Animal,1.0,4,4,1.0,1
253,941_PENTEKTEST_Vulpes_vulpes,Animal,1.0,44,40,1.1,2
254,3688_KLESZO_Vulpes_vulpes,Animal,1.0,10,10,1.0,1
255,11_PENTEKTEST_Dog,Animal,1.0,84,79,1.0632911392405062,2
256,52_PENTEKTEST_Sus_scrofa,Animal,1.0,103,79,1.3037974683544304,3
257,6_PENTEKTEST_Sus_scrofa,Animal,1.0,15,15,1.0,1
258,220_KLESZO_Dog,Animal,1.0,11,9,1.2222222222222223,2
259,367_KLESZO_Felis_silvestris,Animal,1.0,4,4,1.0,1
260,442_PENTEKTEST_Person,Person,0.9,12,10,1.2,2
261,408_PENTEKTEST_Vulpes_vulpes,Animal,1.0,3,3,1.0,1
262,422_PENTEKTEST_Vulpes_vulpes,Animal,1.0,4,4,1.0,1
263,12159_KLESZO_Sus_scrofa,Animal,1.0,12,5,2.4,3
264,5365_KLESZO_Vulpes_vulpes,Animal,1.0,46,46,1.0,1
265,4496_KLESZO_Sus_scrofa,Animal,1.0,7,3,2.3333333333333335,3
266,11_KLESZO_Sus_scrofa,Animal,1.0,5,2,2.5,3
267,3_KLESZO_Sus_scrofa,Animal,1.0,4,3,1.3333333333333333,2
268,3_KLESZO_Dog,Animal,1.0,18,17,1.0588235294117647,2
269,239_PENTEKTEST_Vehicle,Vehicle,1.0,52,51,1.0196078431372548,2
270,12264_KLESZO_Sus_scrofa,Animal,1.0,2,1,2.0,2
271,311_PENTEKTEST_Person,Person,0.7721518987341772,90,79,1.139240506329114,2
272,111_PENTEKTEST_Dog,Person,0.8214285714285714,66,28,2.357142857142857,4
273,30055_KLESZO_Sus_scrofa,Animal,1.0,6,6,1.0,1
274,33160_KLESZO_Sus_scrofa,Animal,1.0,1,1,1.0,1
275,1775_KLESZO_Vulpes_vulpes,Animal,1.0,92,74,1.2432432432432432,3
276,79_PENTEKTEST_Sus_scrofa,Animal,1.0,23,20,1.15,2
277,16398_KLESZO_Sus_scrofa,Animal,1.0,18,6,3.0,3
278,13549_KLESZO_Sus_scrofa,Animal,1.0,15,5,3.0,4
279,5387_KLESZO_Vulpes_vulpes,Animal,1.0,5,5,1.0,1
280,625_PENTEKTEST_Vulpes_vulpes,Animal,1.0,122,86,1.4186046511627908,4
281,12213_KLESZO_Sus_scrofa,Animal,1.0,9,9,1.0,1
282,4893_KLESZO_Vulpes_vulpes,Animal,1.0,32,32,1.0,1
283,33153_KLESZO_Sus_scrofa,Animal,1.0,3,3,1.0,1
284,30043_KLESZO_Sus_scrofa,Animal,1.0,1,1,1.0,1
285,12076_KLESZO_Sus_scrofa,Animal,1.0,6,6,1.0,1
286,5402_KLESZO_Vulpes_vulpes,Animal,1.0,21,21,1.0,1
287,257_PENTEKTEST_Meles_meles,Animal,1.0,58,57,1.0175438596491229,2
288,260_KLESZO_Dog,Person,0.855072463768116,128,69,1.855072463768116,3
289,441_KLESZO_Canis_lupus,Animal,1.0,23,22,1.0454545454545454,2
290,16_PENTEKTEST_Felis_silvestris,Animal,1.0,2,2,1.0,1
291,16_PENTEKTEST_Meles_meles,Animal,1.0,63,53,1.1886792452830188,2
292,12125_KLESZO_Sus_scrofa,Animal,1.0,14,7,2.0,3
293,12137_KLESZO_Sus_scrofa,Animal,1.0,10,5,2.0,3
294,9884_KLESZO_Vehicle,Vehicle,1.0,5,5,1.0,1
295,62_PENTEKTEST_Canis_lupus,Animal,1.0,18,18,1.0,1
296,62_PENTEKTEST_Felis_silvestris,Animal,1.0,17,16,1.0625,2
297,130_KLESZO_Felis_silvestris,Animal,1.0,24,24,1.0,1
298,1303_KLESZO_Sus_scrofa,Animal,1.0,4,4,1.0,1
299,128_PENTEKTEST_Capreolus_capreolus,Animal,1.0,63,63,1.0,1
300,108_PENTEKTEST_Canis_lupus,Animal,1.0,22,19,1.1578947368421053,2
301,493_KLESZO_Ovis_orientalis,Animal,1.0,167,60,2.783333333333333,4
302,38_PENTEKTEST_Meles_meles,Animal,1.0,18,17,1.0588235294117647,2
303,394_PENTEKTEST_Person,Person,0.9772727272727273,45,44,1.0227272727272727,2
304,179_PENTEKTEST_Vulpes_vulpes,Animal,1.0,5,4,1.25,2
305,12083_KLESZO_Sus_scrofa,Animal,1.0,6,3,2.0,2
306,75_PENTEKTEST_Sus_scrofa,Animal,1.0,3,3,1.0,1
307,75_PENTEKTEST_Felis_silvestris,Animal,1.0,48,46,1.0434782608695652,2
308,316_PENTEKTEST_Meles_meles,Animal,1.0,42,42,1.0,1
309,12180_KLESZO_Sus_scrofa,Animal,1.0,12,9,1.3333333333333333,2
310,5369_KLESZO_Vulpes_vulpes,Animal,1.0,19,16,1.1875,2
311,261_KLESZO_Dog,Person,1.0,74,37,2.0,3
312,16527_KLESZO_Sus_scrofa,Animal,1.0,3,3,1.0,1
313,872_PENTEKTEST_Vulpes_vulpes,Animal,1.0,2,2,1.0,1
314,1770_KLESZO_Vulpes_vulpes,Animal,1.0,69,65,1.0615384615384615,2
315,12041_KLESZO_Sus_scrofa,Animal,1.0,1,1,1.0,1
316,5354_KLESZO_Vulpes_vulpes,Animal,1.0,43,43,1.0,1
317,12060_KLESZO_Sus_scrofa,Animal,1.0,5,5,1.0,1
318,12068_KLESZO_Sus_scrofa,Animal,1.0,9,4,2.25,3
319,5390_KLESZO_Vulpes_vulpes,Animal,1.0,3,3,1.0,1
320,26_PENTEKTEST_Meles_meles,Animal,1.0,21,21,1.0,1
321,12030_KLESZO_Sus_scrofa,Animal,1.0,2,2,1.0,1
322,12217_KLESZO_Sus_scrofa,Animal,1.0,12,6,2.0,3
323,117_PENTEKTEST_Vehicle,Vehicle,1.0,40,38,1.0526315789473684,2
324,202_PENTEKTEST_Vehicle,Vehicle,1.0,54,54,1.0,1
325,32818_KLESZO_Sus_scrofa,Animal,1.0,1,1,1.0,1
326,33163_KLESZO_Sus_scrofa,Animal,1.0,14,14,1.0,1
327,481_KLESZO_Ovis_orientalis,Animal,1.0,38,37,1.027027027027027,2
328,12258_KLESZO_Sus_scrofa,Animal,1.0,2,2,1.0,1
329,33155_KLESZO_Sus_scrofa,Animal,1.0,8,7,1.1428571428571428,2
330,12099_KLESZO_Sus_scrofa,Animal,1.0,17,8,2.125,3
331,12227_KLESZO_Sus_scrofa,Animal,1.0,8,8,1.0,1
332,1304_KLESZO_Sus_scrofa,Animal,1.0,5,3,1.6666666666666667,2
333,16396_KLESZO_Sus_scrofa,Animal,1.0,12,8,1.5,2
334,33171_KLESZO_Sus_scrofa,Animal,1.0,10,9,1.1111111111111112,2
335,463_PENTEKTEST_Cervus_elaphus,Animal,1.0,12,12,1.0,1
