,file_name,label,label_confidence,n_annotated_objects,n_annotated_frames,mean_group_size,max_group_size
62,542_PENTEKTEST_Person,Person,0.9736842105263158,125,114,1.0964912280701755,2
63,244_KLESZO_Ovis_orientalis,goat/Cervus_elaphus/Ovis_orientalis,0.37735849056603776,106,106,1.0,1
64,471_KLESZO_Ovis_orientalis,ibex/goat/Ovis_orientalis,0.17880794701986755,153,151,1.0132450331125828,2
65,12261_KLESZO_Sus_scrofa,bison/Dog/Sus_scrofa,0.07142857142857142,31,14,2.2142857142857144,3
66,127_PENTEKTEST_Capreolus_capreolus,squirrel/Cervus_elaphus/Capreolus_capreolus,0.2328767123287671,73,73,1.0,1
67,191_PENTEKTEST_Canis_lupus,Felis_silvestris/Vulpes_vulpes/Canis_lupus,0.4794520547945205,78,73,1.0684931506849316,2
68,191_PENTEKTEST_Capreolus_capreolus,Canis_lupus/Cervus_elaphus/Capreolus_capreolus,0.225,40,40,1.0,1
69,6001_KLESZO_Vehicle,Vehicle,1.0,102,102,1.0,1
70,120_PENTEKTEST_Dog,Person,1.0,179,86,2.0813953488372094,3
71,13528_KLESZO_Sus_scrofa,cow/Meles_meles/Sus_scrofa,0.18181818181818182,11,11,1.0,1
72,475_KLESZO_Ovis_orientalis,Capreolus_capreolus/chamois/Ovis_orientalis,0.43790849673202614,332,153,2.1699346405228757,3
73,340_PENTEKTEST_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.4716981132075472,53,53,1.0,1
74,12124_KLESZO_Sus_scrofa,Vulpes_vulpes/lynx/Sus_scrofa,0.625,53,8,6.625,7
75,8_PENTEKTEST_Dog,Person,0.5,114,68,1.6764705882352942,3
76,326_PENTEKTEST_Vehicle,Vehicle,1.0,75,75,1.0,1
77,51_PENTEKTEST_Capreolus_capreolus,fallow deer/Ovis_orientalis/Capreolus_capreolus,0.5,2,2,1.0,1
78,51_PENTEKTEST_Dog,Person,0.734375,168,64,2.625,4
79,19_PENTEKTEST_Dog,cow/Canis_lupus/Dog,0.11940298507462686,100,67,1.492537313432836,3
80,1_KLESZO_Sus_scrofa,lagomorph/Meles_meles/Sus_scrofa,1.0,1,1,1.0,1
81,1_KLESZO_Felis_silvestris,raccoon/lynx/Felis_silvestris,0.3235294117647059,102,102,1.0,1
82,1_KLESZO_Dog,Felis_silvestris/Canis_lupus/Dog,1.0,1,1,1.0,1
83,189_PENTEKTEST_Canis_lupus,Felis_silvestris/Vulpes_vulpes/Canis_lupus,0.36633663366336633,153,101,1.5148514851485149,2
84,330_PENTEKTEST_Vehicle,Vehicle,1.0,26,26,1.0,1
85,484_KLESZO_Ovis_orientalis,ibex/Cervus_elaphus/Ovis_orientalis,0.1328125,464,128,3.625,4
86,275_PENTEKTEST_Meles_meles,Felis_silvestris/Vulpes_vulpes/Meles_meles,0.18181818181818182,22,22,1.0,1
87,12244_KLESZO_Sus_scrofa,Dog/cow/Sus_scrofa,0.3333333333333333,20,6,3.3333333333333335,4
88,276_PENTEKTEST_Capreolus_capreolus,chamois/Cervus_elaphus/Capreolus_capreolus,0.30158730158730157,63,63,1.0,1
89,491_KLESZO_Ovis_orientalis,Cervus_elaphus/fallow deer/Ovis_orientalis,0.12121212121212122,1088,132,8.242424242424242,11
90,2_KLESZO_Sus_scrofa,mustelid/Dog/Sus_scrofa,0.2,5,5,1.0,1
91,2_KLESZO_Felis_silvestris,raccoon/mustelid/Felis_silvestris,0.1111111111111111,36,36,1.0,1
92,2_KLESZO_Dog,Felis_silvestris/Canis_lupus/Dog,0.41935483870967744,31,31,1.0,1
93,458_PENTEKTEST_Cervus_elaphus,Vulpes_vulpes/Capreolus_capreolus/Cervus_elaphus,0.43037974683544306,79,79,1.0,1
94,12148_KLESZO_Sus_scrofa,mustelid/Meles_meles/Sus_scrofa,0.2857142857142857,32,7,4.571428571428571,6
95,479_KLESZO_Ovis_orientalis,goat/Cervus_elaphus/Ovis_orientalis,0.296875,80,64,1.25,2
96,42_PENTEKTEST_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.2631578947368421,19,19,1.0,1
97,42_PENTEKTEST_Felis_silvestris,Vulpes_vulpes/lynx/Felis_silvestris,0.16666666666666666,25,24,1.0416666666666667,2
98,42_PENTEKTEST_Dog,Person,0.9830508474576272,90,59,1.5254237288135593,2
99,477_KLESZO_Ovis_orientalis,goat/chamois/Ovis_orientalis,0.3181818181818182,166,154,1.077922077922078,2
100,1914_KLESZO_Vulpes_vulpes,mustelid/Felis_silvestris/Vulpes_vulpes,0.7407407407407407,27,27,1.0,1
101,35_PENTEKTEST_Vehicle,Vehicle,1.0,67,67,1.0,1
102,178_PENTEKTEST_Canis_lupus,Dog/Vulpes_vulpes/Canis_lupus,0.3793103448275862,29,29,1.0,1
103,178_PENTEKTEST_Cervus_elaphus,Cervus_elaphus/ibex/chamois,0.058823529411764705,21,17,1.2352941176470589,2
104,16332_KLESZO_Sus_scrofa,ibex/chamois/Sus_scrofa,0.25,4,4,1.0,1
105,293_PENTEKTEST_Capreolus_capreolus,Cervus_elaphus/Ovis_orientalis/Capreolus_capreolus,0.1896551724137931,58,58,1.0,1
106,293_PENTEKTEST_Vehicle,Vehicle,1.0,1,1,1.0,1
107,379_PENTEKTEST_Vehicle,Vehicle,1.0,44,44,1.0,1
108,53_PENTEKTEST_Canis_lupus,Felis_silvestris/Vulpes_vulpes/Canis_lupus,0.46153846153846156,26,26,1.0,1
109,53_PENTEKTEST_Sus_scrofa,Felis_silvestris/Meles_meles/Sus_scrofa,0.12,55,25,2.2,4
110,498_KLESZO_Ovis_orientalis,Capreolus_capreolus/Cervus_elaphus/Ovis_orientalis,0.11864406779661017,118,118,1.0,1
111,391_PENTEKTEST_Cervus_elaphus,chamois/Capreolus_capreolus/Cervus_elaphus,0.5189873417721519,81,79,1.0253164556962024,2
112,33_PENTEKTEST_Dog,Person,1.0,49,47,1.0425531914893618,2
113,10_PENTEKTEST_Capreolus_capreolus,squirrel/Cervus_elaphus/Capreolus_capreolus,0.1744186046511628,87,86,1.0116279069767442,2
114,30037_KLESZO_Sus_scrofa,Meles_meles/Ovis_orientalis/Sus_scrofa,0.3333333333333333,3,3,1.0,1
115,473_KLESZO_Ovis_orientalis,goat/chamois/Ovis_orientalis,0.3076923076923077,768,117,6.564102564102564,10
116,469_PENTEKTEST_Vehicle,Vehicle,0.9583333333333334,48,48,1.0,1
117,507_KLESZO_Ovis_orientalis,Cervus_elaphus/Capreolus_capreolus/Ovis_orientalis,0.2662337662337662,171,154,1.1103896103896105,2
118,412_PENTEKTEST_Person,Person,1.0,65,52,1.25,3
119,494_KLESZO_Ovis_orientalis,goat/chamois/Ovis_orientalis,0.18181818181818182,258,66,3.909090909090909,5
120,359_PENTEKTEST_Person,Person,0.9824561403508771,57,57,1.0,1
121,39_PENTEKTEST_Capreolus_capreolus,ibex/Canis_lupus/Capreolus_capreolus,0.21428571428571427,111,70,1.5857142857142856,2
122,452_PENTEKTEST_Person,Person,1.0,19,19,1.0,1
123,581_PENTEKTEST_Cervus_elaphus,moose/Capreolus_capreolus/Cervus_elaphus,0.5,96,96,1.0,1
124,581_PENTEKTEST_Vehicle,Vehicle,1.0,3,3,1.0,1
125,567_PENTEKTEST_Person,Person,0.9523809523809523,42,42,1.0,1
126,34_PENTEKTEST_Sus_scrofa,Canis_lupus/Sus_scrofa/bird,0.25,5,4,1.25,2
127,34_PENTEKTEST_Felis_silvestris,ibex/cow/chamois,0.14285714285714285,7,7,1.0,1
128,1211_PENTEKTEST_Vulpes_vulpes,Felis_silvestris/mustelid/Vulpes_vulpes,0.4,5,5,1.0,1
129,91_PENTEKTEST_Sus_scrofa,lynx/Meles_meles/Sus_scrofa,0.25925925925925924,54,54,1.0,1
130,2459_KLESZO_Vulpes_vulpes,bird/squirrel/Vulpes_vulpes,0.5,2,2,1.0,1
131,13527_KLESZO_Sus_scrofa,lynx/Meles_meles/Sus_scrofa,0.42857142857142855,7,7,1.0,1
132,624_PENTEKTEST_Person,Person,0.9,20,20,1.0,1
133,624_PENTEKTEST_Vulpes_vulpes,Capreolus_capreolus/Vulpes_vulpes/Canis_lupus,0.1891891891891892,37,37,1.0,1
134,142_PENTEKTEST_Vehicle,Vehicle,1.0,78,78,1.0,1
135,482_KLESZO_Ovis_orientalis,Cervus_elaphus/Capreolus_capreolus/Ovis_orientalis,0.13636363636363635,525,154,3.409090909090909,4
136,291_PENTEKTEST_Capreolus_capreolus,lagomorph/squirrel/Capreolus_capreolus,0.3382352941176471,68,68,1.0,1
137,291_PENTEKTEST_Meles_meles,mustelid/Vulpes_vulpes/Meles_meles,0.3333333333333333,6,6,1.0,1
138,158_PENTEKTEST_Ovis_orientalis,Cervus_elaphus/Capreolus_capreolus/Ovis_orientalis,0.20253164556962025,106,79,1.3417721518987342,2
139,85_PENTEKTEST_Capreolus_capreolus,Cervus_elaphus/fallow deer/Capreolus_capreolus,0.5569620253164557,82,79,1.0379746835443038,2
140,152_PENTEKTEST_Dog,Person,0.7804878048780488,263,123,2.138211382113821,3
141,497_KLESZO_Ovis_orientalis,goat/chamois/Ovis_orientalis,0.09259259259259259,259,108,2.3981481481481484,6
142,865_PENTEKTEST_Vulpes_vulpes,mustelid/Felis_silvestris/Vulpes_vulpes,0.2631578947368421,19,19,1.0,1
143,16329_KLESZO_Sus_scrofa,Vulpes_vulpes/Canis_lupus/Sus_scrofa,0.3333333333333333,3,3,1.0,1
144,13539_KLESZO_Sus_scrofa,bear/Meles_meles/Sus_scrofa,1.0,1,1,1.0,1
145,248_PENTEKTEST_Canis_lupus,Vulpes_vulpes/Felis_silvestris/Canis_lupus,0.25675675675675674,141,74,1.9054054054054055,3
146,100_PENTEKTEST_Meles_meles,Vulpes_vulpes/mustelid/Meles_meles,0.16666666666666666,36,36,1.0,1
147,86_PENTEKTEST_Meles_meles,Vulpes_vulpes/mustelid/Meles_meles,0.3125,17,16,1.0625,2
148,30041_KLESZO_Sus_scrofa,Canis_lupus/Meles_meles/Sus_scrofa,1.0,1,1,1.0,1
149,245_PENTEKTEST_Meles_meles,Vulpes_vulpes/mustelid/Meles_meles,0.38095238095238093,21,21,1.0,1
150,531_PENTEKTEST_Vehicle,Vehicle,1.0,21,21,1.0,1
151,483_PENTEKTEST_Person,Person,1.0,55,55,1.0,1
152,63_PENTEKTEST_Canis_lupus,Felis_silvestris/Vulpes_vulpes/Canis_lupus,0.288135593220339,63,59,1.0677966101694916,2
153,63_PENTEKTEST_Vehicle,Vehicle,1.0,63,63,1.0,1
154,626_PENTEKTEST_Cervus_elaphus,Capreolus_capreolus/chamois/Cervus_elaphus,0.46875,33,32,1.03125,2
155,12059_KLESZO_Sus_scrofa,lynx/Meles_meles/Sus_scrofa,0.16666666666666666,15,6,2.5,3
156,5388_KLESZO_Vulpes_vulpes,Meles_meles/Felis_silvestris/Vulpes_vulpes,1.0,1,1,1.0,1
157,234_PENTEKTEST_Meles_meles,squirrel/mustelid/Meles_meles,0.660377358490566,54,53,1.0188679245283019,2
158,25_KLESZO_Sus_scrofa,bear/Felis_silvestris/Sus_scrofa,1.0,3,1,3.0,3
159,25_KLESZO_Felis_silvestris,Vulpes_vulpes/lynx/Felis_silvestris,0.3,30,30,1.0,1
160,12246_KLESZO_Sus_scrofa,hedgehog/Meles_meles/Sus_scrofa,0.3333333333333333,3,3,1.0,1
161,82_PENTEKTEST_Dog,Person,0.9852941176470589,138,68,2.0294117647058822,3
162,655_PENTEKTEST_Cervus_elaphus,Vulpes_vulpes/Capreolus_capreolus/Cervus_elaphus,0.19298245614035087,181,57,3.175438596491228,4
163,184_PENTEKTEST_Capreolus_capreolus,Vulpes_vulpes/Cervus_elaphus/Capreolus_capreolus,0.14705882352941177,47,34,1.3823529411764706,2
164,16408_KLESZO_Sus_scrofa,Meles_meles/bear/Sus_scrofa,0.25,8,4,2.0,2
165,108_PENTEKTEST_Canis_lupus,Dog/Vulpes_vulpes/Canis_lupus,0.3,48,20,2.4,4
166,294_PENTEKTEST_Canis_lupus,Capreolus_capreolus/Vulpes_vulpes/Canis_lupus,0.2777777777777778,74,72,1.0277777777777777,2
167,253_PENTEKTEST_Canis_lupus,bear/Vulpes_vulpes/Canis_lupus,0.25,84,84,1.0,1
168,5374_KLESZO_Vulpes_vulpes,Felis_silvestris/Canis_lupus/Vulpes_vulpes,0.16666666666666666,6,6,1.0,1
169,240_PENTEKTEST_Vehicle,Vehicle,1.0,63,63,1.0,1
170,21_PENTEKTEST_Canis_lupus,Felis_silvestris/Vulpes_vulpes/Canis_lupus,0.34285714285714286,35,35,1.0,1
171,21_PENTEKTEST_Meles_meles,Vulpes_vulpes/mustelid/Meles_meles,0.38461538461538464,14,13,1.0769230769230769,2
172,5_KLESZO_Dog,Felis_silvestris/Canis_lupus/Dog,0.8076923076923077,52,52,1.0,1
173,12028_KLESZO_Sus_scrofa,Vulpes_vulpes/bear/Sus_scrofa,0.3333333333333333,3,3,1.0,1
174,23_PENTEKTEST_Capreolus_capreolus,chamois/Cervus_elaphus/Capreolus_capreolus,0.35185185185185186,54,54,1.0,1
175,156_PENTEKTEST_Capreolus_capreolus,chamois/Capreolus_capreolus/Cervus_elaphus,0.2777777777777778,62,54,1.1481481481481481,2
176,22_PENTEKTEST_Canis_lupus,Vulpes_vulpes/Dog/Canis_lupus,0.3235294117647059,34,34,1.0,1
177,22_PENTEKTEST_Ovis_orientalis,bird/Ovis_orientalis/chamois,0.25,10,4,2.5,3
178,12049_KLESZO_Sus_scrofa,lynx/Meles_meles/Sus_scrofa,0.4,9,5,1.8,2
179,5371_KLESZO_Vulpes_vulpes,mustelid/squirrel/Vulpes_vulpes,0.9137931034482759,58,58,1.0,1
180,196_PENTEKTEST_Person,Person,0.8823529411764706,34,34,1.0,1
181,12069_KLESZO_Sus_scrofa,lynx/Meles_meles/Sus_scrofa,0.4,7,5,1.4,3
182,1130_PENTEKTEST_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.475,40,40,1.0,1
183,1329_PENTEKTEST_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.5,40,40,1.0,1
184,36_PENTEKTEST_Canis_lupus,Felis_silvestris/Vulpes_vulpes/Canis_lupus,0.7341772151898734,79,79,1.0,1
185,407_PENTEKTEST_Cervus_elaphus,Vulpes_vulpes/Capreolus_capreolus/Cervus_elaphus,0.5223880597014925,67,67,1.0,1
186,414_PENTEKTEST_Person,Person,1.0,69,63,1.0952380952380953,2
187,468_PENTEKTEST_Person,Person,0.8607594936708861,304,79,3.848101265822785,8
188,96_PENTEKTEST_Canis_lupus,lynx/Vulpes_vulpes/Canis_lupus,0.5,6,6,1.0,1
189,96_PENTEKTEST_Capreolus_capreolus,fallow deer/Cervus_elaphus/Capreolus_capreolus,0.24050632911392406,79,79,1.0,1
190,50_PENTEKTEST_Sus_scrofa,Meles_meles/Felis_silvestris/Sus_scrofa,0.25,6,4,1.5,2
191,376_KLESZO_Ovis_orientalis,bird/ibex/Ovis_orientalis,0.17567567567567569,213,74,2.8783783783783785,4
192,724_PENTEKTEST_Cervus_elaphus,fallow deer/Capreolus_capreolus/Cervus_elaphus,0.2727272727272727,22,22,1.0,1
193,476_KLESZO_Ovis_orientalis,Cervus_elaphus/fallow deer/Ovis_orientalis,0.24096385542168675,127,83,1.5301204819277108,2
194,480_KLESZO_Ovis_orientalis,goat/chamois/Ovis_orientalis,0.2112676056338028,852,142,6.0,9
195,12256_KLESZO_Sus_scrofa,Vulpes_vulpes/Cervus_elaphus/Sus_scrofa,0.3333333333333333,3,3,1.0,1
196,505_PENTEKTEST_Vehicle,Vehicle,1.0,15,15,1.0,1
197,494_PENTEKTEST_Person,Person,0.9873417721518988,94,79,1.1898734177215189,3
198,447_PENTEKTEST_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.15,20,20,1.0,1
199,114_PENTEKTEST_Vehicle,Person,0.9873417721518988,167,79,2.1139240506329116,3
200,490_KLESZO_Ovis_orientalis,Cervus_elaphus/Capreolus_capreolus/Ovis_orientalis,0.19480519480519481,395,154,2.564935064935065,3
201,5379_KLESZO_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.5714285714285714,70,70,1.0,1
202,488_PENTEKTEST_Person,Person,1.0,46,20,2.3,3
203,150_PENTEKTEST_Dog,Vulpes_vulpes/Canis_lupus/Dog,0.42857142857142855,14,14,1.0,1
204,717_PENTEKTEST_Vulpes_vulpes,Capreolus_capreolus/Canis_lupus/Vulpes_vulpes,0.3103448275862069,29,29,1.0,1
205,1230_PENTEKTEST_Vulpes_vulpes,mustelid/squirrel/Vulpes_vulpes,0.4489795918367347,49,49,1.0,1
206,65_PENTEKTEST_Dog,Person,1.0,340,87,3.9080459770114944,6
207,475_PENTEKTEST_Cervus_elaphus,squirrel/Capreolus_capreolus/Cervus_elaphus,0.7721518987341772,79,79,1.0,1
208,325_PENTEKTEST_Person,Person,1.0,35,18,1.9444444444444444,3
209,945_PENTEKTEST_Vulpes_vulpes,mustelid/Felis_silvestris/Vulpes_vulpes,0.20634920634920634,63,63,1.0,1
210,149_PENTEKTEST_Dog,Person,1.0,262,67,3.91044776119403,4
211,27_PENTEKTEST_Dog,Person,1.0,353,73,4.835616438356165,7
212,370_KLESZO_Felis_silvestris,genet/raccoon/Felis_silvestris,0.5333333333333333,30,30,1.0,1
213,9896_KLESZO_Vehicle,Vehicle,1.0,28,28,1.0,1
214,279_PENTEKTEST_Capreolus_capreolus,squirrel/Cervus_elaphus/Capreolus_capreolus,0.2328767123287671,146,73,2.0,2
215,12118_KLESZO_Sus_scrofa,Vulpes_vulpes/Felis_silvestris/Sus_scrofa,0.3333333333333333,5,3,1.6666666666666667,2
216,967_PENTEKTEST_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.3709677419354839,62,62,1.0,1
217,3733_KLESZO_Vulpes_vulpes,mustelid/squirrel/Vulpes_vulpes,0.30952380952380953,42,42,1.0,1
218,126_KLESZO_Canis_lupus,Vulpes_vulpes/fallow deer/Canis_lupus,0.3787878787878788,66,66,1.0,1
219,502_KLESZO_Ovis_orientalis,fallow deer/chamois/Ovis_orientalis,0.14754098360655737,88,61,1.4426229508196722,2
220,12081_KLESZO_Sus_scrofa,Meles_meles/lynx/Sus_scrofa,0.5,4,4,1.0,1
221,13540_KLESZO_Sus_scrofa,Capreolus_capreolus/Meles_meles/Sus_scrofa,0.4,10,5,2.0,2
222,230_PENTEKTEST_Person,Person,0.9166666666666666,12,12,1.0,1
223,5373_KLESZO_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.3548387096774194,31,31,1.0,1
224,3726_KLESZO_Vulpes_vulpes,mustelid/squirrel/Vulpes_vulpes,0.46153846153846156,13,13,1.0,1
225,472_KLESZO_Ovis_orientalis,goat/chamois/Ovis_orientalis,0.09740259740259741,422,154,2.74025974025974,3
226,47_PENTEKTEST_Felis_silvestris,bird/lynx/Felis_silvestris,0.2037037037037037,54,54,1.0,1
227,47_PENTEKTEST_Ovis_orientalis,moose/chamois/Ovis_orientalis,0.37037037037037035,54,54,1.0,1
228,126_PENTEKTEST_Dog,Felis_silvestris/Canis_lupus/Dog,0.2948717948717949,131,78,1.6794871794871795,3
229,122_PENTEKTEST_Capreolus_capreolus,lagomorph/Cervus_elaphus/Capreolus_capreolus,0.6176470588235294,69,68,1.0147058823529411,2
230,404_PENTEKTEST_Cervus_elaphus,Sus_scrofa/Capreolus_capreolus/Cervus_elaphus,0.33783783783783783,74,74,1.0,1
231,499_PENTEKTEST_Cervus_elaphus,fallow deer/Capreolus_capreolus/Cervus_elaphus,0.21052631578947367,168,57,2.9473684210526314,4
232,4365_KLESZO_Sus_scrofa,sheep/bear/Sus_scrofa,0.2,5,5,1.0,1
233,941_PENTEKTEST_Vulpes_vulpes,squirrel/mustelid/Vulpes_vulpes,0.3888888888888889,36,36,1.0,1
234,3688_KLESZO_Vulpes_vulpes,reindeer/Vulpes_vulpes/Canis_lupus,0.2,10,10,1.0,1
235,11_PENTEKTEST_Dog,Felis_silvestris/Canis_lupus/Dog,0.22972972972972974,76,74,1.027027027027027,2
236,52_PENTEKTEST_Sus_scrofa,mustelid/lagomorph/Sus_scrofa,0.6582278481012658,103,79,1.3037974683544304,2
237,220_KLESZO_Dog,Felis_silvestris/Canis_lupus/Dog,0.25,8,8,1.0,1
238,367_KLESZO_Felis_silvestris,Vulpes_vulpes/lynx/Felis_silvestris,0.5,4,4,1.0,1
239,109_PENTEKTEST_Meles_meles,squirrel/mustelid/Meles_meles,0.6216216216216216,37,37,1.0,1
