,file_name,label,label_confidence,n_annotated_objects,n_annotated_frames,mean_group_size,max_group_size
117,35_PENTEKTEST_Vehicle,Vehicle,1.0,76,76,1.0,1
118,178_PENTEKTEST_Canis_lupus,Carnivora,1.0,31,30,1.0333333333333334,2
119,178_PENTEKTEST_Cervus_elaphus,Artiodactyla,0.9090909090909091,50,22,2.272727272727273,3
120,16332_KLESZO_Sus_scrofa,Artiodactyla,1.0,4,4,1.0,1
121,379_PENTEKTEST_Vehicle,Vehicle,1.0,44,44,1.0,1
122,53_PENTEKTEST_Canis_lupus,Carnivora,0.92,26,25,1.04,2
123,53_PENTEKTEST_Sus_scrofa,Artiodactyla,1.0,71,26,2.730769230769231,4
124,498_KLESZO_Ovis_orientalis,Artiodactyla,0.9747899159663865,123,119,1.0336134453781514,3
125,391_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,80,79,1.0126582278481013,2
126,33_PENTEKTEST_Dog,Person,1.0,51,47,1.0851063829787233,2
127,10_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,89,86,1.0348837209302326,2
128,30037_KLESZO_Sus_scrofa,Artiodactyla,1.0,3,3,1.0,1
129,473_KLESZO_Ovis_orientalis,Artiodactyla,1.0,962,117,8.222222222222221,13
130,469_PENTEKTEST_Vehicle,Vehicle,1.0,70,66,1.0606060606060606,2
131,507_KLESZO_Ovis_orientalis,Artiodactyla,1.0,154,154,1.0,1
132,412_PENTEKTEST_Person,Person,1.0,66,52,1.2692307692307692,3
133,494_KLESZO_Ovis_orientalis,Artiodactyla,1.0,262,66,3.9696969696969697,5
134,359_PENTEKTEST_Person,Person,1.0,56,55,1.018181818181818,2
135,39_PENTEKTEST_Capreolus_capreolus,Artiodactyla,0.9838709677419355,97,62,1.564516129032258,2
136,452_PENTEKTEST_Person,Person,1.0,19,19,1.0,1
137,581_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,97,96,1.0104166666666667,2
138,581_PENTEKTEST_Vehicle,Vehicle,0.8181818181818182,15,11,1.3636363636363635,2
139,567_PENTEKTEST_Person,Person,0.9803921568627451,51,51,1.0,1
140,34_PENTEKTEST_Sus_scrofa,Carnivora,1.0,24,16,1.5,3
141,34_PENTEKTEST_Felis_silvestris,Carnivora,1.0,12,12,1.0,1
142,1211_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,6,6,1.0,1
143,91_PENTEKTEST_Sus_scrofa,Artiodactyla,0.9629629629629629,65,54,1.2037037037037037,2
144,13527_KLESZO_Sus_scrofa,Artiodactyla,1.0,7,7,1.0,1
145,624_PENTEKTEST_Person,Person,1.0,20,20,1.0,1
146,624_PENTEKTEST_Vulpes_vulpes,Carnivora,0.9841269841269841,67,63,1.0634920634920635,2
147,142_PENTEKTEST_Vehicle,Vehicle,1.0,81,79,1.0253164556962024,2
148,482_KLESZO_Ovis_orientalis,Artiodactyla,1.0,529,154,3.435064935064935,5
149,291_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,68,68,1.0,1
150,291_PENTEKTEST_Meles_meles,Carnivora,1.0,11,11,1.0,1
151,158_PENTEKTEST_Ovis_orientalis,Artiodactyla,1.0,140,79,1.7721518987341771,3
152,85_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,79,79,1.0,1
153,232_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,11,11,1.0,1
154,48_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
155,152_PENTEKTEST_Dog,Person,0.8,276,125,2.208,4
156,497_KLESZO_Ovis_orientalis,Artiodactyla,0.8611111111111112,274,108,2.537037037037037,6
157,865_PENTEKTEST_Vulpes_vulpes,Carnivora,0.8636363636363636,25,22,1.1363636363636365,2
158,16329_KLESZO_Sus_scrofa,Artiodactyla,1.0,3,3,1.0,1
159,13539_KLESZO_Sus_scrofa,Artiodactyla,1.0,1,1,1.0,1
160,360_PENTEKTEST_Vehicle,Vehicle,1.0,36,36,1.0,1
161,248_PENTEKTEST_Canis_lupus,Carnivora,0.9733333333333334,155,75,2.066666666666667,3
162,200_PENTEKTEST_Meles_meles,Carnivora,1.0,7,7,1.0,1
163,100_PENTEKTEST_Meles_meles,Carnivora,1.0,36,36,1.0,1
164,86_PENTEKTEST_Meles_meles,Carnivora,1.0,27,25,1.08,2
165,30041_KLESZO_Sus_scrofa,Artiodactyla,1.0,1,1,1.0,1
166,245_PENTEKTEST_Meles_meles,Carnivora,1.0,26,26,1.0,1
167,531_PENTEKTEST_Vehicle,Vehicle,1.0,21,21,1.0,1
168,483_PENTEKTEST_Person,Person,1.0,45,45,1.0,1
169,63_PENTEKTEST_Canis_lupus,Carnivora,0.9666666666666667,69,60,1.15,2
170,63_PENTEKTEST_Vehicle,Vehicle,1.0,63,63,1.0,1
171,626_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,33,32,1.03125,2
172,12059_KLESZO_Sus_scrofa,Artiodactyla,1.0,16,6,2.6666666666666665,3
173,5388_KLESZO_Vulpes_vulpes,Carnivora,1.0,1,1,1.0,1
174,193_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,31,31,1.0,1
175,193_PENTEKTEST_Meles_meles,Carnivora,0.90625,32,32,1.0,1
176,234_PENTEKTEST_Meles_meles,Carnivora,1.0,54,54,1.0,1
177,25_KLESZO_Sus_scrofa,Artiodactyla,1.0,4,1,4.0,4
178,25_KLESZO_Felis_silvestris,Carnivora,1.0,30,30,1.0,1
179,12246_KLESZO_Sus_scrofa,Artiodactyla,1.0,3,3,1.0,1
180,82_PENTEKTEST_Dog,Person,1.0,152,68,2.235294117647059,5
181,655_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,189,57,3.3157894736842106,5
182,184_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,114,57,2.0,3
183,16408_KLESZO_Sus_scrofa,Artiodactyla,1.0,7,4,1.75,2
184,108_PENTEKTEST_Canis_lupus,Carnivora,0.7,39,20,1.95,3
185,294_PENTEKTEST_Canis_lupus,Artiodactyla,0.6575342465753424,86,73,1.178082191780822,3
186,253_PENTEKTEST_Canis_lupus,Carnivora,0.8928571428571429,95,84,1.130952380952381,2
187,5374_KLESZO_Vulpes_vulpes,Carnivora,1.0,6,6,1.0,1
188,240_PENTEKTEST_Vehicle,Vehicle,1.0,76,74,1.027027027027027,2
189,21_PENTEKTEST_Canis_lupus,Carnivora,0.8888888888888888,36,36,1.0,1
190,21_PENTEKTEST_Meles_meles,Carnivora,1.0,28,24,1.1666666666666667,2
191,5_KLESZO_Dog,Carnivora,0.9230769230769231,63,52,1.2115384615384615,2
192,12028_KLESZO_Sus_scrofa,Artiodactyla,1.0,3,3,1.0,1
193,23_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,54,54,1.0,1
194,22_PENTEKTEST_Canis_lupus,Artiodactyla,0.7777777777777778,53,45,1.1777777777777778,2
195,22_PENTEKTEST_Ovis_orientalis,Artiodactyla,1.0,16,4,4.0,5
196,364_PENTEKTEST_Vehicle,Vehicle,1.0,54,54,1.0,1
197,12049_KLESZO_Sus_scrofa,Artiodactyla,1.0,11,5,2.2,3
198,5371_KLESZO_Vulpes_vulpes,Carnivora,1.0,59,58,1.0172413793103448,2
199,1202_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,38,36,1.0555555555555556,2
200,196_PENTEKTEST_Person,Person,1.0,35,34,1.0294117647058822,2
201,12069_KLESZO_Sus_scrofa,Artiodactyla,1.0,8,5,1.6,3
202,1130_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,49,49,1.0,1
203,1329_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,50,48,1.0416666666666667,2
204,36_PENTEKTEST_Canis_lupus,Carnivora,1.0,82,79,1.0379746835443038,2
205,407_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,69,69,1.0,1
206,414_PENTEKTEST_Person,Person,1.0,69,63,1.0952380952380953,2
207,468_PENTEKTEST_Person,Person,0.972972972972973,301,74,4.0675675675675675,8
208,96_PENTEKTEST_Canis_lupus,Artiodactyla,0.5,12,8,1.5,2
209,96_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,82,79,1.0379746835443038,2
210,50_PENTEKTEST_Sus_scrofa,Artiodactyla,1.0,10,4,2.5,3
211,376_KLESZO_Ovis_orientalis,Artiodactyla,1.0,218,74,2.945945945945946,5
212,161_PENTEKTEST_Vehicle,Vehicle,1.0,35,34,1.0294117647058822,2
213,724_PENTEKTEST_Cervus_elaphus,Artiodactyla,0.625,28,24,1.1666666666666667,2
214,476_KLESZO_Ovis_orientalis,Artiodactyla,0.9879518072289156,133,83,1.6024096385542168,2
215,480_KLESZO_Ovis_orientalis,Artiodactyla,1.0,1130,142,7.957746478873239,11
216,12256_KLESZO_Sus_scrofa,Artiodactyla,1.0,3,3,1.0,1
217,505_PENTEKTEST_Vehicle,Vehicle,1.0,13,13,1.0,1
218,494_PENTEKTEST_Person,Person,1.0,94,79,1.1898734177215189,3
219,447_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,22,21,1.0476190476190477,2
220,114_PENTEKTEST_Vehicle,Person,0.6455696202531646,196,79,2.481012658227848,4
221,490_KLESZO_Ovis_orientalis,Artiodactyla,1.0,399,154,2.590909090909091,4
222,5379_KLESZO_Vulpes_vulpes,Carnivora,0.9857142857142858,73,70,1.042857142857143,2
223,482_PENTEKTEST_Vehicle,Vehicle,1.0,18,18,1.0,1
224,488_PENTEKTEST_Person,Person,1.0,46,20,2.3,3
225,150_PENTEKTEST_Dog,Carnivora,1.0,16,14,1.1428571428571428,2
226,717_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,53,51,1.0392156862745099,2
227,1230_PENTEKTEST_Vulpes_vulpes,Carnivora,0.8846153846153846,56,52,1.0769230769230769,2
228,65_PENTEKTEST_Dog,Person,1.0,346,87,3.9770114942528734,7
229,475_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,79,79,1.0,1
230,325_PENTEKTEST_Person,Person,1.0,36,18,2.0,3
231,945_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,64,63,1.0158730158730158,2
232,149_PENTEKTEST_Dog,Person,1.0,271,67,4.044776119402985,5
233,27_PENTEKTEST_Dog,Person,0.7945205479452054,359,73,4.917808219178082,8
234,370_KLESZO_Felis_silvestris,Carnivora,1.0,31,30,1.0333333333333334,2
235,9896_KLESZO_Vehicle,Vehicle,1.0,28,28,1.0,1
236,279_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,148,73,2.0273972602739727,3
237,12118_KLESZO_Sus_scrofa,Artiodactyla,1.0,6,3,2.0,2
238,967_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,75,63,1.1904761904761905,2
239,3733_KLESZO_Vulpes_vulpes,Carnivora,1.0,42,42,1.0,1
240,502_KLESZO_Ovis_orientalis,Artiodactyla,0.9354838709677419,103,62,1.6612903225806452,3
241,12081_KLESZO_Sus_scrofa,Artiodactyla,1.0,9,4,2.25,4
242,13540_KLESZO_Sus_scrofa,Artiodactyla,1.0,10,5,2.0,2
243,230_PENTEKTEST_Person,Person,1.0,12,12,1.0,1
244,5373_KLESZO_Vulpes_vulpes,Carnivora,1.0,31,31,1.0,1
245,3726_KLESZO_Vulpes_vulpes,Carnivora,0.7272727272727273,13,11,1.1818181818181819,2
246,472_KLESZO_Ovis_orientalis,Artiodactyla,1.0,438,154,2.844155844155844,4
247,47_PENTEKTEST_Felis_silvestris,Carnivora,1.0,73,73,1.0,1
248,47_PENTEKTEST_Ovis_orientalis,Artiodactyla,1.0,54,54,1.0,1
249,126_PENTEKTEST_Dog,Carnivora,0.38461538461538464,154,78,1.9743589743589745,5
250,122_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,70,70,1.0,1
251,404_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,79,79,1.0,1
252,499_PENTEKTEST_Cervus_elaphus,Artiodactyla,1.0,182,57,3.192982456140351,5
253,4365_KLESZO_Sus_scrofa,Artiodactyla,1.0,6,5,1.2,2
254,941_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,40,38,1.0526315789473684,2
255,3688_KLESZO_Vulpes_vulpes,Carnivora,1.0,11,10,1.1,2
256,11_PENTEKTEST_Dog,Carnivora,0.8354430379746836,104,79,1.3164556962025316,2
257,52_PENTEKTEST_Sus_scrofa,Artiodactyla,1.0,108,79,1.3670886075949367,3
258,6_PENTEKTEST_Sus_scrofa,Artiodactyla,1.0,25,24,1.0416666666666667,2
259,220_KLESZO_Dog,Carnivora,0.6666666666666666,10,9,1.1111111111111112,2
260,367_KLESZO_Felis_silvestris,Carnivora,1.0,4,4,1.0,1
261,442_PENTEKTEST_Person,Person,0.8,11,10,1.1,2
262,377_KLESZO_Ovis_orientalis,Carnivora,1.0,1,1,1.0,1
263,109_PENTEKTEST_Meles_meles,Carnivora,0.9491525423728814,62,59,1.0508474576271187,2
264,422_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,4,4,1.0,1
265,12159_KLESZO_Sus_scrofa,Artiodactyla,1.0,12,5,2.4,3
266,4496_KLESZO_Sus_scrofa,Artiodactyla,1.0,6,3,2.0,2
267,11_KLESZO_Sus_scrofa,Artiodactyla,1.0,6,2,3.0,3
268,3_KLESZO_Sus_scrofa,Artiodactyla,1.0,3,3,1.0,1
269,3_KLESZO_Dog,Artiodactyla,0.5294117647058824,22,17,1.2941176470588236,2
270,12264_KLESZO_Sus_scrofa,Artiodactyla,1.0,2,1,2.0,2
271,311_PENTEKTEST_Person,Person,1.0,82,79,1.0379746835443038,2
272,111_PENTEKTEST_Dog,Vehicle,0.9285714285714286,63,28,2.25,4
273,30055_KLESZO_Sus_scrofa,Artiodactyla,1.0,7,7,1.0,1
274,33160_KLESZO_Sus_scrofa,Artiodactyla,1.0,1,1,1.0,1
275,298_PENTEKTEST_Vehicle,Vehicle,1.0,37,37,1.0,1
276,1775_KLESZO_Vulpes_vulpes,Carnivora,0.9459459459459459,92,74,1.2432432432432432,3
277,79_PENTEKTEST_Sus_scrofa,Artiodactyla,1.0,21,20,1.05,2
278,16398_KLESZO_Sus_scrofa,Artiodactyla,1.0,18,6,3.0,4
279,13549_KLESZO_Sus_scrofa,Artiodactyla,1.0,16,5,3.2,5
280,5387_KLESZO_Vulpes_vulpes,Carnivora,1.0,5,5,1.0,1
281,625_PENTEKTEST_Vulpes_vulpes,Artiodactyla,0.9176470588235294,96,85,1.1294117647058823,2
282,12213_KLESZO_Sus_scrofa,Artiodactyla,1.0,9,9,1.0,1
283,4893_KLESZO_Vulpes_vulpes,Carnivora,1.0,32,32,1.0,1
284,33153_KLESZO_Sus_scrofa,Artiodactyla,1.0,7,7,1.0,1
285,30043_KLESZO_Sus_scrofa,Artiodactyla,1.0,4,4,1.0,1
286,12076_KLESZO_Sus_scrofa,Artiodactyla,1.0,6,6,1.0,1
287,5402_KLESZO_Vulpes_vulpes,Carnivora,1.0,22,22,1.0,1
288,257_PENTEKTEST_Meles_meles,Carnivora,0.9473684210526315,58,57,1.0175438596491229,2
289,260_KLESZO_Dog,Person,0.8405797101449275,152,69,2.2028985507246377,4
290,441_KLESZO_Canis_lupus,Carnivora,1.0,29,29,1.0,1
291,16_PENTEKTEST_Felis_silvestris,Carnivora,1.0,2,1,2.0,2
292,16_PENTEKTEST_Meles_meles,Carnivora,0.8823529411764706,65,51,1.2745098039215685,3
293,12125_KLESZO_Sus_scrofa,Artiodactyla,1.0,16,7,2.2857142857142856,3
294,12137_KLESZO_Sus_scrofa,Artiodactyla,1.0,10,5,2.0,3
295,9884_KLESZO_Vehicle,Vehicle,1.0,6,5,1.2,2
296,62_PENTEKTEST_Canis_lupus,Carnivora,0.8888888888888888,18,18,1.0,1
297,62_PENTEKTEST_Felis_silvestris,Carnivora,0.9333333333333333,17,15,1.1333333333333333,2
298,130_KLESZO_Felis_silvestris,Artiodactyla,0.7083333333333334,26,24,1.0833333333333333,2
299,1303_KLESZO_Sus_scrofa,Artiodactyla,1.0,4,4,1.0,1
300,128_PENTEKTEST_Capreolus_capreolus,Artiodactyla,1.0,65,63,1.0317460317460319,2
301,493_KLESZO_Ovis_orientalis,Artiodactyla,1.0,60,60,1.0,1
302,38_PENTEKTEST_Meles_meles,Carnivora,1.0,23,17,1.3529411764705883,2
303,394_PENTEKTEST_Person,Person,1.0,35,35,1.0,1
304,179_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,7,5,1.4,2
305,12083_KLESZO_Sus_scrofa,Artiodactyla,1.0,6,3,2.0,2
306,75_PENTEKTEST_Sus_scrofa,Artiodactyla,1.0,16,16,1.0,1
307,75_PENTEKTEST_Felis_silvestris,Artiodactyla,0.6136363636363636,70,44,1.5909090909090908,4
308,316_PENTEKTEST_Meles_meles,Carnivora,1.0,43,42,1.0238095238095237,2
309,12180_KLESZO_Sus_scrofa,Artiodactyla,1.0,11,9,1.2222222222222223,2
310,5369_KLESZO_Vulpes_vulpes,Carnivora,1.0,17,16,1.0625,2
311,261_KLESZO_Dog,Person,1.0,80,37,2.1621621621621623,3
312,16527_KLESZO_Sus_scrofa,Artiodactyla,1.0,3,3,1.0,1
313,872_PENTEKTEST_Vulpes_vulpes,Carnivora,1.0,1,1,1.0,1
