,file_name,label,label_confidence,n_annotated_objects,n_annotated_frames,mean_group_size,max_group_size
24,13525_KLESZO_Sus_scrofa,Sus_scrofa,1.0,7,4,1.75,2
25,3554_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,74,74,1.0,1
26,72_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,20,20,1.0,1
27,72_PENTEKTEST_Ovis_orientalis,Ovis_orientalis,1.0,110,55,2.0,2
28,499_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,83,83,1.0,1
29,1073_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,23,23,1.0,1
30,13533_KLESZO_Sus_scrofa,Sus_scrofa,1.0,11,6,1.8333333333333333,2
31,444_KLESZO_Canis_lupus,Canis_lupus,1.0,41,41,1.0,1
32,483_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,224,154,1.4545454545454546,2
33,126_KLESZO_Canis_lupus,Canis_lupus,1.0,80,79,1.0126582278481013,2
34,293_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,58,58,1.0,1
35,293_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
36,1789_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,93,93,1.0,1
37,144_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,149,149,1.0,1
38,144_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,2,2,1.0,1
39,57_PENTEKTEST_Person,Person,1.0,76,68,1.1176470588235294,2
40,57_PENTEKTEST_Dog,Person,1.0,301,79,3.810126582278481,5
41,59_PENTEKTEST_Dog,Person,0.8152173913043478,168,92,1.826086956521739,3
42,488_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,331,153,2.1633986928104574,4
43,182_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,258,144,1.7916666666666667,2
44,20_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
45,129_PENTEKTEST_Dog,Person,1.0,261,65,4.015384615384615,5
46,156_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,2,2,1.0,1
47,156_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,156,78,2.0,2
48,3698_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,147,147,1.0,1
49,703_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
50,18_PENTEKTEST_Ovis_orientalis,Ovis_orientalis,1.0,57,45,1.2666666666666666,2
51,492_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,153,153,1.0,1
52,492_PENTEKTEST_Person,Person,1.0,126,63,2.0,2
53,495_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,320,154,2.0779220779220777,5
54,78_KLESZO_Felis_silvestris,Felis_silvestris,1.0,32,32,1.0,1
55,183_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,9,9,1.0,1
56,296_PENTEKTEST_Vehicle,Vehicle,1.0,71,71,1.0,1
57,5394_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,103,103,1.0,1
58,1_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,30,30,1.0,1
59,1_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,15,15,1.0,1
60,1_PENTEKTEST_Ovis_orientalis,Ovis_orientalis,1.0,2,2,1.0,1
61,105_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,54,54,1.0,1
62,105_PENTEKTEST_Dog,Person,1.0,176,53,3.3207547169811322,6
63,15_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,126,63,2.0,2
64,15_PENTEKTEST_Dog,Person,0.9240506329113924,160,79,2.0253164556962027,3
65,171_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,96,78,1.2307692307692308,2
66,171_PENTEKTEST_Vehicle,Person,1.0,24,24,1.0,1
67,504_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,232,154,1.5064935064935066,2
68,285_PENTEKTEST_Person,Person,1.0,34,34,1.0,1
69,80_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,26,23,1.1304347826086956,2
70,80_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,63,63,1.0,1
71,5365_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,47,47,1.0,1
72,284_PENTEKTEST_Person,Person,1.0,173,79,2.189873417721519,4
73,284_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
74,12080_KLESZO_Sus_scrofa,Sus_scrofa,1.0,5,4,1.25,2
75,486_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,152,152,1.0,1
76,106_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,63,54,1.1666666666666667,2
77,4910_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,36,36,1.0,1
78,542_PENTEKTEST_Person,Person,1.0,129,115,1.1217391304347826,3
79,244_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,106,106,1.0,1
80,471_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,151,151,1.0,1
81,12261_KLESZO_Sus_scrofa,Sus_scrofa,1.0,31,14,2.2142857142857144,3
82,127_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,75,75,1.0,1
83,191_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,93,74,1.2567567567567568,2
84,191_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,53,53,1.0,1
85,6001_KLESZO_Vehicle,Vehicle,1.0,102,102,1.0,1
86,120_PENTEKTEST_Dog,Person,1.0,179,86,2.0813953488372094,3
87,13528_KLESZO_Sus_scrofa,Sus_scrofa,1.0,11,11,1.0,1
88,475_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,311,153,2.0326797385620914,3
89,340_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,62,62,1.0,1
90,12124_KLESZO_Sus_scrofa,Sus_scrofa,1.0,53,8,6.625,7
91,8_PENTEKTEST_Dog,Dog,0.5211267605633803,136,71,1.9154929577464788,4
92,326_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
93,51_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,4,4,1.0,1
94,51_PENTEKTEST_Dog,Person,0.859375,184,64,2.875,4
95,86_PENTEKTEST_Meles_meles,Meles_meles,1.0,30,30,1.0,1
96,19_PENTEKTEST_Dog,Dog,1.0,148,74,2.0,3
97,1_KLESZO_Sus_scrofa,Sus_scrofa,1.0,1,1,1.0,1
98,1_KLESZO_Felis_silvestris,Felis_silvestris,1.0,102,102,1.0,1
99,1_KLESZO_Dog,Dog,1.0,1,1,1.0,1
100,189_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,204,128,1.59375,2
101,519_PENTEKTEST_Vehicle,Vehicle,1.0,47,47,1.0,1
102,569_PENTEKTEST_Vehicle,Vehicle,1.0,19,19,1.0,1
103,330_PENTEKTEST_Vehicle,Vehicle,1.0,78,78,1.0,1
104,484_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,469,128,3.6640625,5
105,275_PENTEKTEST_Meles_meles,Meles_meles,1.0,32,32,1.0,1
106,12244_KLESZO_Sus_scrofa,Sus_scrofa,1.0,21,6,3.5,4
107,276_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,63,63,1.0,1
108,491_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,1403,132,10.628787878787879,16
109,2_KLESZO_Sus_scrofa,Sus_scrofa,1.0,5,5,1.0,1
110,2_KLESZO_Felis_silvestris,Felis_silvestris,1.0,38,38,1.0,1
111,2_KLESZO_Dog,Dog,1.0,31,31,1.0,1
112,458_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,79,79,1.0,1
113,12148_KLESZO_Sus_scrofa,Sus_scrofa,1.0,32,7,4.571428571428571,6
114,479_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,69,64,1.078125,2
115,42_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,39,39,1.0,1
116,42_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,46,46,1.0,1
117,42_PENTEKTEST_Dog,Person,0.9152542372881356,124,59,2.1016949152542375,3
118,477_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,154,154,1.0,1
119,136_PENTEKTEST_Vehicle,Vehicle,1.0,33,33,1.0,1
120,1914_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,27,27,1.0,1
121,35_PENTEKTEST_Vehicle,Vehicle,1.0,76,76,1.0,1
122,1202_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,48,48,1.0,1
123,178_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,30,30,1.0,1
124,178_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,44,22,2.0,2
125,16332_KLESZO_Sus_scrofa,Sus_scrofa,1.0,4,4,1.0,1
126,379_PENTEKTEST_Vehicle,Vehicle,1.0,44,44,1.0,1
127,245_PENTEKTEST_Meles_meles,Meles_meles,1.0,28,28,1.0,1
128,53_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,27,27,1.0,1
129,53_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,43,26,1.6538461538461537,3
130,498_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,119,119,1.0,1
131,391_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,79,79,1.0,1
132,33_PENTEKTEST_Dog,Person,0.9787234042553191,55,47,1.1702127659574468,2
133,10_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,88,86,1.0232558139534884,2
134,30037_KLESZO_Sus_scrofa,Sus_scrofa,1.0,3,3,1.0,1
135,473_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,1062,117,9.076923076923077,15
136,469_PENTEKTEST_Vehicle,Vehicle,1.0,67,67,1.0,1
137,507_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,154,154,1.0,1
138,412_PENTEKTEST_Person,Person,1.0,68,52,1.3076923076923077,4
139,494_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,267,66,4.045454545454546,7
140,359_PENTEKTEST_Person,Person,1.0,60,58,1.0344827586206897,2
141,39_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,144,72,2.0,2
142,452_PENTEKTEST_Person,Person,1.0,19,19,1.0,1
143,581_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,96,96,1.0,1
144,581_PENTEKTEST_Vehicle,Vehicle,1.0,12,12,1.0,1
145,567_PENTEKTEST_Person,Person,1.0,58,51,1.1372549019607843,2
146,34_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,180,33,5.454545454545454,6
147,34_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,17,17,1.0,1
148,1211_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,6,6,1.0,1
149,91_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,54,54,1.0,1
150,2459_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,2,2,1.0,1
151,13527_KLESZO_Sus_scrofa,Sus_scrofa,1.0,7,7,1.0,1
152,624_PENTEKTEST_Person,Person,1.0,21,20,1.05,2
153,624_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,63,63,1.0,1
154,283_PENTEKTEST_Meles_meles,Meles_meles,1.0,13,13,1.0,1
155,142_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
156,482_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,526,154,3.4155844155844157,5
157,291_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,68,68,1.0,1
158,291_PENTEKTEST_Meles_meles,Meles_meles,1.0,16,16,1.0,1
159,158_PENTEKTEST_Ovis_orientalis,Ovis_orientalis,1.0,158,79,2.0,2
160,85_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,79,79,1.0,1
161,232_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,11,11,1.0,1
162,48_PENTEKTEST_Vehicle,Vehicle,1.0,79,79,1.0,1
163,152_PENTEKTEST_Dog,Person,0.8,270,125,2.16,3
164,497_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,291,108,2.6944444444444446,8
165,865_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,24,24,1.0,1
166,16329_KLESZO_Sus_scrofa,Sus_scrofa,1.0,3,3,1.0,1
167,13539_KLESZO_Sus_scrofa,Sus_scrofa,1.0,1,1,1.0,1
168,248_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,167,76,2.1973684210526314,3
169,200_PENTEKTEST_Meles_meles,Meles_meles,1.0,7,7,1.0,1
170,100_PENTEKTEST_Meles_meles,Meles_meles,1.0,36,36,1.0,1
171,30041_KLESZO_Sus_scrofa,Sus_scrofa,1.0,1,1,1.0,1
172,531_PENTEKTEST_Vehicle,Vehicle,1.0,21,21,1.0,1
173,483_PENTEKTEST_Person,Person,1.0,61,61,1.0,1
174,63_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,68,60,1.1333333333333333,2
175,63_PENTEKTEST_Vehicle,Vehicle,1.0,63,63,1.0,1
176,626_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,32,32,1.0,1
177,12059_KLESZO_Sus_scrofa,Sus_scrofa,1.0,16,6,2.6666666666666665,3
178,5388_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,1,1,1.0,1
179,193_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,31,31,1.0,1
180,193_PENTEKTEST_Meles_meles,Meles_meles,1.0,32,32,1.0,1
181,234_PENTEKTEST_Meles_meles,Meles_meles,1.0,54,54,1.0,1
182,25_KLESZO_Sus_scrofa,Sus_scrofa,1.0,3,1,3.0,3
183,25_KLESZO_Felis_silvestris,Felis_silvestris,1.0,30,30,1.0,1
184,12246_KLESZO_Sus_scrofa,Sus_scrofa,1.0,3,3,1.0,1
185,82_PENTEKTEST_Dog,Person,1.0,143,68,2.1029411764705883,4
186,655_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,204,57,3.5789473684210527,4
187,184_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,114,57,2.0,2
188,16408_KLESZO_Sus_scrofa,Sus_scrofa,1.0,7,4,1.75,2
189,108_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,20,20,1.0,1
190,294_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,73,73,1.0,1
191,253_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,84,84,1.0,1
192,5374_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,6,6,1.0,1
193,240_PENTEKTEST_Vehicle,Vehicle,1.0,77,77,1.0,1
194,21_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,36,36,1.0,1
195,21_PENTEKTEST_Meles_meles,Meles_meles,1.0,31,31,1.0,1
196,5_KLESZO_Dog,Dog,1.0,52,52,1.0,1
197,12028_KLESZO_Sus_scrofa,Sus_scrofa,1.0,3,3,1.0,1
198,23_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,54,54,1.0,1
199,22_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,51,51,1.0,1
200,22_PENTEKTEST_Ovis_orientalis,Ovis_orientalis,1.0,17,4,4.25,5
201,364_PENTEKTEST_Vehicle,Vehicle,1.0,72,72,1.0,1
202,12049_KLESZO_Sus_scrofa,Sus_scrofa,1.0,10,5,2.0,2
203,5371_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,58,58,1.0,1
204,196_PENTEKTEST_Person,Person,1.0,34,34,1.0,1
205,12069_KLESZO_Sus_scrofa,Sus_scrofa,1.0,7,5,1.4,3
206,1130_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,50,50,1.0,1
207,0_PENTEKTEST_Meles_meles,Meles_meles,1.0,36,19,1.894736842105263,2
208,1329_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,50,50,1.0,1
209,36_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,79,79,1.0,1
210,407_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,69,69,1.0,1
211,414_PENTEKTEST_Person,Person,1.0,69,63,1.0952380952380953,2
212,468_PENTEKTEST_Person,Person,1.0,303,80,3.7875,8
213,96_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,8,8,1.0,1
214,96_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,79,79,1.0,1
215,50_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,9,4,2.25,4
216,376_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,216,74,2.918918918918919,4
217,161_PENTEKTEST_Vehicle,Vehicle,1.0,72,52,1.3846153846153846,2
218,724_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,25,25,1.0,1
219,476_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,130,83,1.5662650602409638,2
220,480_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,1101,142,7.753521126760563,12
221,12256_KLESZO_Sus_scrofa,Sus_scrofa,1.0,3,3,1.0,1
222,505_PENTEKTEST_Vehicle,Vehicle,1.0,28,28,1.0,1
223,494_PENTEKTEST_Person,Person,1.0,98,79,1.240506329113924,4
224,447_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,24,24,1.0,1
225,114_PENTEKTEST_Vehicle,Vehicle,0.5189873417721519,194,79,2.4556962025316458,3
226,490_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,395,154,2.564935064935065,3
227,5379_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,70,70,1.0,1
228,482_PENTEKTEST_Vehicle,Vehicle,1.0,78,78,1.0,1
229,488_PENTEKTEST_Person,Person,1.0,46,20,2.3,3
230,150_PENTEKTEST_Dog,Dog,1.0,14,14,1.0,1
231,717_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,51,51,1.0,1
232,1230_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,52,52,1.0,1
233,65_PENTEKTEST_Dog,Person,1.0,353,87,4.057471264367816,6
234,109_PENTEKTEST_Meles_meles,Meles_meles,1.0,63,63,1.0,1
235,475_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,79,79,1.0,1
236,325_PENTEKTEST_Person,Person,1.0,35,18,1.9444444444444444,3
237,945_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,63,63,1.0,1
238,149_PENTEKTEST_Dog,Person,1.0,268,67,4.0,4
239,27_PENTEKTEST_Dog,Person,0.9041095890410958,379,73,5.191780821917808,8
240,370_KLESZO_Felis_silvestris,Felis_silvestris,1.0,30,30,1.0,1
241,9896_KLESZO_Vehicle,Vehicle,1.0,28,28,1.0,1
242,279_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,146,73,2.0,2
243,12118_KLESZO_Sus_scrofa,Sus_scrofa,1.0,4,3,1.3333333333333333,2
244,967_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,63,63,1.0,1
245,3733_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,42,42,1.0,1
246,502_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,93,62,1.5,2
247,12081_KLESZO_Sus_scrofa,Sus_scrofa,1.0,10,4,2.5,4
248,13540_KLESZO_Sus_scrofa,Sus_scrofa,1.0,10,5,2.0,2
249,230_PENTEKTEST_Person,Person,1.0,12,12,1.0,1
250,5373_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,31,31,1.0,1
251,3726_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,13,13,1.0,1
252,472_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,442,154,2.8701298701298703,6
253,47_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,74,74,1.0,1
254,47_PENTEKTEST_Ovis_orientalis,Ovis_orientalis,1.0,54,54,1.0,1
255,126_PENTEKTEST_Dog,Person,1.0,238,78,3.051282051282051,5
256,122_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,70,70,1.0,1
257,404_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,79,79,1.0,1
258,499_PENTEKTEST_Cervus_elaphus,Cervus_elaphus,1.0,174,57,3.0526315789473686,4
259,4365_KLESZO_Sus_scrofa,Sus_scrofa,1.0,5,5,1.0,1
260,941_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,40,40,1.0,1
261,3688_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,10,10,1.0,1
262,11_PENTEKTEST_Dog,Dog,0.9620253164556962,85,79,1.0759493670886076,3
263,52_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,111,79,1.4050632911392404,3
264,6_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,28,24,1.1666666666666667,2
265,220_KLESZO_Dog,Dog,1.0,11,9,1.2222222222222223,2
266,367_KLESZO_Felis_silvestris,Felis_silvestris,1.0,4,4,1.0,1
267,442_PENTEKTEST_Person,Person,1.0,10,10,1.0,1
268,377_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,1,1,1.0,1
269,408_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,5,5,1.0,1
270,422_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,4,4,1.0,1
271,12159_KLESZO_Sus_scrofa,Sus_scrofa,1.0,13,5,2.6,3
272,4496_KLESZO_Sus_scrofa,Sus_scrofa,1.0,6,3,2.0,2
273,11_KLESZO_Sus_scrofa,Sus_scrofa,1.0,6,2,3.0,3
274,3_KLESZO_Sus_scrofa,Sus_scrofa,1.0,3,3,1.0,1
275,3_KLESZO_Dog,Dog,1.0,17,17,1.0,1
276,239_PENTEKTEST_Vehicle,Vehicle,1.0,51,51,1.0,1
277,12264_KLESZO_Sus_scrofa,Sus_scrofa,1.0,2,1,2.0,2
278,311_PENTEKTEST_Person,Person,1.0,88,79,1.1139240506329113,2
279,111_PENTEKTEST_Dog,Person,0.8928571428571429,61,28,2.1785714285714284,3
280,30055_KLESZO_Sus_scrofa,Sus_scrofa,1.0,7,7,1.0,1
281,33160_KLESZO_Sus_scrofa,Sus_scrofa,1.0,2,2,1.0,1
282,1775_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,74,74,1.0,1
283,79_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,24,22,1.0909090909090908,2
284,16398_KLESZO_Sus_scrofa,Sus_scrofa,1.0,17,6,2.8333333333333335,3
285,13549_KLESZO_Sus_scrofa,Sus_scrofa,1.0,14,5,2.8,5
286,5387_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,6,6,1.0,1
287,625_PENTEKTEST_Vulpes_vulpes,Cervus_elaphus,0.813953488372093,128,86,1.4883720930232558,2
288,12213_KLESZO_Sus_scrofa,Sus_scrofa,1.0,9,9,1.0,1
289,4893_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,32,32,1.0,1
290,33153_KLESZO_Sus_scrofa,Sus_scrofa,1.0,8,8,1.0,1
291,594_PENTEKTEST_Vehicle,Vehicle,1.0,7,7,1.0,1
292,30043_KLESZO_Sus_scrofa,Sus_scrofa,1.0,4,4,1.0,1
293,844_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,37,36,1.0277777777777777,2
294,12076_KLESZO_Sus_scrofa,Sus_scrofa,1.0,6,6,1.0,1
295,5402_KLESZO_Vulpes_vulpes,Vulpes_vulpes,1.0,22,22,1.0,1
296,257_PENTEKTEST_Meles_meles,Meles_meles,1.0,57,57,1.0,1
297,260_KLESZO_Dog,Person,0.7681159420289855,172,69,2.4927536231884058,4
298,441_KLESZO_Canis_lupus,Canis_lupus,1.0,29,29,1.0,1
299,16_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,2,2,1.0,1
300,16_PENTEKTEST_Meles_meles,Meles_meles,1.0,56,56,1.0,1
301,12125_KLESZO_Sus_scrofa,Sus_scrofa,1.0,14,7,2.0,2
302,12137_KLESZO_Sus_scrofa,Sus_scrofa,1.0,10,5,2.0,3
303,9884_KLESZO_Vehicle,Vehicle,1.0,5,5,1.0,1
304,62_PENTEKTEST_Canis_lupus,Canis_lupus,1.0,18,18,1.0,1
305,62_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,18,18,1.0,1
306,130_KLESZO_Felis_silvestris,Felis_silvestris,1.0,24,24,1.0,1
307,1303_KLESZO_Sus_scrofa,Sus_scrofa,1.0,4,4,1.0,1
308,128_PENTEKTEST_Capreolus_capreolus,Capreolus_capreolus,1.0,63,63,1.0,1
309,493_KLESZO_Ovis_orientalis,Ovis_orientalis,1.0,60,60,1.0,1
310,38_PENTEKTEST_Meles_meles,Meles_meles,1.0,17,17,1.0,1
311,394_PENTEKTEST_Person,Person,1.0,46,46,1.0,1
312,179_PENTEKTEST_Vulpes_vulpes,Vulpes_vulpes,1.0,6,6,1.0,1
313,12083_KLESZO_Sus_scrofa,Sus_scrofa,1.0,6,3,2.0,2
314,75_PENTEKTEST_Sus_scrofa,Sus_scrofa,1.0,25,19,1.3157894736842106,2
315,75_PENTEKTEST_Felis_silvestris,Felis_silvestris,1.0,46,46,1.0,1
316,316_PENTEKTEST_Meles_meles,Meles_meles,1.0,42,42,1.0,1
